Query_ID,Modelo,Stopwords_Removidas,Stemming_Aplicado,Top_10,P@10,R@10,F1@10,AP
90,Vetorial,1,0,"[('358', np.float64(0.3926), 0), ('265', np.float64(0.3774), 0), ('1364', np.float64(0.2881), 3), ('311', np.float64(0.2734), 3), ('1187', np.float64(0.2636), 4), ('1228', np.float64(0.2607), 0), ('457', np.float64(0.2605), 0), ('71', np.float64(0.2602), 0), ('335', np.float64(0.2485), 3), ('569', np.float64(0.2474), 0)]",0.4,0.3076923076923077,0.34782608695652173,0.3041280878039797
91,Vetorial,1,0,"[('610', np.float64(0.4568), 0), ('252', np.float64(0.3623), 2), ('799', np.float64(0.3158), 3), ('503', np.float64(0.3057), 0), ('526', np.float64(0.2819), 0), ('1153', np.float64(0.2611), 0), ('879', np.float64(0.2524), 0), ('1062', np.float64(0.2492), 0), ('801', np.float64(0.2436), 2), ('431', np.float64(0.2362), 0)]",0.3,0.3333333333333333,0.3157894736842105,0.2479148251189986
92,Vetorial,1,0,"[('758', np.float64(0.2595), -1), ('1247', np.float64(0.2285), 3), ('809', np.float64(0.1883), 3), ('804', np.float64(0.1785), 4), ('810', np.float64(0.1768), 4), ('806', np.float64(0.1549), 4), ('808', np.float64(0.1543), 3), ('783', np.float64(0.1443), 0), ('1243', np.float64(0.1216), 4), ('1331', np.float64(0.1197), 0)]",0.7,0.5384615384615384,0.608695652173913,0.5030175572957396
93,Vetorial,1,0,"[('635', np.float64(0.4409), -1), ('691', np.float64(0.3028), 3), ('68', np.float64(0.2315), 0), ('1143', np.float64(0.1807), 0), ('144', np.float64(0.1768), 0), ('355', np.float64(0.1742), 0), ('302', np.float64(0.1672), 0), ('1336', np.float64(0.1435), 0), ('1161', np.float64(0.1369), 0), ('1353', np.float64(0.1286), 0)]",0.1,1.0,0.18181818181818182,0.5
94,Vetorial,1,0,"[('1393', np.float64(0.5444), 3), ('283', np.float64(0.4727), 3), ('559', np.float64(0.4613), 3), ('983', np.float64(0.3922), 0), ('1161', np.float64(0.3897), 4), ('101', np.float64(0.3383), 4), ('438', np.float64(0.3193), 0), ('662', np.float64(0.3162), 0), ('366', np.float64(0.3096), 0), ('1394', np.float64(0.2989), 0)]",0.5,0.4166666666666667,0.45454545454545453,0.5326052179332322
95,Vetorial,1,0,"[('662', np.float64(0.4406), 4), ('564', np.float64(0.3185), 0), ('689', np.float64(0.3125), 0), ('1395', np.float64(0.2879), 0), ('872', np.float64(0.2708), 0), ('635', np.float64(0.2667), -1), ('1191', np.float64(0.2573), 0), ('398', np.float64(0.2525), 0), ('535', np.float64(0.2517), 0), ('283', np.float64(0.2491), 1)]",0.2,1.0,0.33333333333333337,0.6
96,Vetorial,1,0,"[('699', np.float64(0.3994), 4), ('637', np.float64(0.3574), -1), ('698', np.float64(0.3451), 4), ('1334', np.float64(0.2949), 0), ('779', np.float64(0.2941), 3), ('465', np.float64(0.2924), 0), ('1332', np.float64(0.2763), 0), ('1339', np.float64(0.2759), 4), ('632', np.float64(0.2552), 0), ('700', np.float64(0.2488), 4)]",0.5,0.38461538461538464,0.4347826086956522,0.34949507858154366
97,Vetorial,1,0,"[('1214', np.float64(0.1401), 0), ('779', np.float64(0.1386), 3), ('728', np.float64(0.1263), 0), ('1331', np.float64(0.12), 0), ('1270', np.float64(0.1179), 0), ('1391', np.float64(0.1163), 0), ('1260', np.float64(0.1079), 0), ('251', np.float64(0.1075), 0), ('807', np.float64(0.1066), 0), ('781', np.float64(0.1039), 0)]",0.1,0.1,0.10000000000000002,0.07264834187522486
98,Vetorial,1,0,"[('1343', np.float64(0.23), 0), ('673', np.float64(0.1868), 0), ('638', np.float64(0.1705), -1), ('288', np.float64(0.1629), 0), ('311', np.float64(0.1558), 0), ('1091', np.float64(0.1291), 0), ('1095', np.float64(0.1279), 0), ('1064', np.float64(0.1263), 0), ('902', np.float64(0.1215), 0), ('189', np.float64(0.1205), 0)]",0.0,0.0,0.0,0.025542720928627315
99,Vetorial,1,0,"[('639', np.float64(0.3252), -1), ('719', np.float64(0.23), 2), ('958', np.float64(0.1935), 0), ('715', np.float64(0.1862), 0), ('1345', np.float64(0.159), 0), ('1379', np.float64(0.1557), 3), ('32', np.float64(0.1353), 0), ('274', np.float64(0.1316), 0), ('982', np.float64(0.1241), 0), ('164', np.float64(0.1238), 0)]",0.2,0.5,0.28571428571428575,0.27176097711812
100,Vetorial,1,0,"[('822', np.float64(0.4818), 2), ('1122', np.float64(0.455), 2), ('760', np.float64(0.4325), -1), ('1126', np.float64(0.4251), 0), ('741', np.float64(0.4047), 0), ('1171', np.float64(0.3974), 0), ('1013', np.float64(0.374), 0), ('739', np.float64(0.3658), 0), ('743', np.float64(0.3553), 0), ('1067', np.float64(0.3364), 0)]",0.2,0.2222222222222222,0.2105263157894737,0.3102951152691825
101,Vetorial,1,0,"[('817', np.float64(0.3984), 2), ('820', np.float64(0.3749), 3), ('819', np.float64(0.3406), 2), ('1119', np.float64(0.3168), 0), ('823', np.float64(0.3014), 0), ('825', np.float64(0.2587), 3), ('760', np.float64(0.2356), -1), ('826', np.float64(0.2341), 0), ('818', np.float64(0.2319), 2), ('837', np.float64(0.2194), 0)]",0.5,0.8333333333333334,0.625,0.7625272331154683
102,Vetorial,1,0,"[('910', np.float64(0.2547), 3), ('660', np.float64(0.1667), 0), ('516', np.float64(0.1473), 0), ('1001', np.float64(0.1407), 0), ('728', np.float64(0.1361), 1), ('998', np.float64(0.1339), 0), ('834', np.float64(0.1297), 0), ('1039', np.float64(0.125), 0), ('862', np.float64(0.1237), 0), ('729', np.float64(0.1236), -1)]",0.2,0.5,0.28571428571428575,0.35834108346896065
103,Vetorial,1,0,"[('761', np.float64(0.498), -1), ('770', np.float64(0.2813), 0), ('1048', np.float64(0.2779), 0), ('720', np.float64(0.2659), 0), ('1050', np.float64(0.2459), 0), ('1049', np.float64(0.2363), 0), ('669', np.float64(0.2172), 0), ('956', np.float64(0.2147), 0), ('1127', np.float64(0.2119), 0), ('1214', np.float64(0.1978), 0)]",0.0,0.0,0.0,0.018269128539532907
104,Vetorial,1,0,"[('762', np.float64(0.3144), -1), ('644', np.float64(0.2143), 0), ('29', np.float64(0.2127), 0), ('462', np.float64(0.2103), 0), ('1024', np.float64(0.2027), 0), ('760', np.float64(0.1603), 0), ('1316', np.float64(0.1595), 0), ('913', np.float64(0.1552), 0), ('820', np.float64(0.1488), 0), ('821', np.float64(0.1474), 0)]",0.0,0.0,0.0,0.08450674687463633
105,Vetorial,1,0,"[('848', np.float64(0.4967), 3), ('764', np.float64(0.4887), -1), ('847', np.float64(0.2857), 4), ('1019', np.float64(0.217), 0), ('890', np.float64(0.2069), 0), ('1129', np.float64(0.188), 0), ('740', np.float64(0.185), 0), ('1071', np.float64(0.1765), 0), ('763', np.float64(0.1739), 0), ('846', np.float64(0.1736), 4)]",0.3,0.6,0.4,0.4117676767676768
106,Vetorial,1,0,"[('908', np.float64(0.3122), 0), ('890', np.float64(0.2839), 0), ('764', np.float64(0.272), -1), ('848', np.float64(0.2557), 0), ('844', np.float64(0.2516), 4), ('1129', np.float64(0.2504), 0), ('594', np.float64(0.2448), 0), ('847', np.float64(0.2109), 2), ('740', np.float64(0.1876), 0), ('886', np.float64(0.182), 0)]",0.2,0.4,0.26666666666666666,0.141990340268018
107,Vetorial,1,0,"[('640', np.float64(0.3085), -1), ('725', np.float64(0.2451), 2), ('909', np.float64(0.2307), 4), ('883', np.float64(0.1957), 0), ('811', np.float64(0.165), 0), ('415', np.float64(0.1604), 0), ('209', np.float64(0.1601), 0), ('137', np.float64(0.1562), 0), ('51', np.float64(0.1554), 0), ('29', np.float64(0.1524), 0)]",0.2,0.2857142857142857,0.23529411764705882,0.2144208131050236
108,Vetorial,1,0,"[('75', np.float64(0.5014), 3), ('720', np.float64(0.3376), 4), ('726', np.float64(0.3039), 2), ('768', np.float64(0.2802), 0), ('883', np.float64(0.246), 0), ('1244', np.float64(0.2403), 0), ('884', np.float64(0.2398), 0), ('909', np.float64(0.2222), 3), ('727', np.float64(0.213), 2), ('1208', np.float64(0.2128), 0)]",0.5,0.7142857142857143,0.588235294117647,0.7063492063492064
109,Vetorial,1,0,"[('1008', np.float64(0.3633), 0), ('31', np.float64(0.3135), 0), ('859', np.float64(0.3053), 0), ('856', np.float64(0.2841), 0), ('864', np.float64(0.2767), 0), ('711', np.float64(0.2648), 0), ('5', np.float64(0.2509), 0), ('158', np.float64(0.2482), 0), ('51', np.float64(0.2418), 0), ('857', np.float64(0.2367), 0)]",0.0,0.0,0.0,0.02770031138452191
110,Vetorial,1,0,"[('957', np.float64(0.3101), 0), ('1013', np.float64(0.2953), 0), ('1131', np.float64(0.2922), 0), ('888', np.float64(0.2583), 0), ('761', np.float64(0.2575), 0), ('400', np.float64(0.2541), 0), ('760', np.float64(0.2407), 0), ('897', np.float64(0.2403), 0), ('1020', np.float64(0.2325), 0), ('932', np.float64(0.2323), 0)]",0.0,0.0,0.0,0.03597460287667223
111,Vetorial,1,0,"[('894', np.float64(0.4354), -1), ('391', np.float64(0.3086), 2), ('766', np.float64(0.3037), 0), ('858', np.float64(0.2974), 0), ('948', np.float64(0.2928), 0), ('856', np.float64(0.2784), 0), ('658', np.float64(0.2763), 3), ('1131', np.float64(0.269), 0), ('857', np.float64(0.2578), 0), ('1008', np.float64(0.2542), 0)]",0.2,0.2857142857142857,0.23529411764705882,0.24757757353953727
112,Vetorial,1,0,"[('641', np.float64(0.581), -1), ('730', np.float64(0.4206), 4), ('733', np.float64(0.2815), 0), ('736', np.float64(0.2744), 0), ('735', np.float64(0.2694), 0), ('840', np.float64(0.2547), 0), ('955', np.float64(0.2296), 0), ('1045', np.float64(0.2247), 0), ('854', np.float64(0.2225), 0), ('734', np.float64(0.2217), 0)]",0.1,0.5,0.16666666666666669,0.3125
113,Vetorial,1,0,"[('748', np.float64(0.252), 3), ('716', np.float64(0.2217), 0), ('265', np.float64(0.1944), 3), ('1272', np.float64(0.1903), 0), ('638', np.float64(0.1852), 0), ('801', np.float64(0.1825), 0), ('503', np.float64(0.1823), 0), ('708', np.float64(0.1644), 0), ('815', np.float64(0.1623), 0), ('368', np.float64(0.156), 0)]",0.2,0.5,0.28571428571428575,0.43545150501672236
114,Vetorial,1,0,"[('895', np.float64(0.4125), -1), ('1290', np.float64(0.1593), 0), ('918', np.float64(0.1569), 0), ('1266', np.float64(0.1459), 0), ('685', np.float64(0.1434), 0), ('676', np.float64(0.1358), 0), ('757', np.float64(0.133), 0), ('794', np.float64(0.1204), 0), ('919', np.float64(0.1141), 1), ('780', np.float64(0.112), 0)]",0.1,0.25,0.14285714285714288,0.06628898585792675
115,Vetorial,1,0,"[('184', np.float64(0.1718), -1), ('13', np.float64(0.1551), 0), ('540', np.float64(0.1505), 0), ('625', np.float64(0.1251), 0), ('327', np.float64(0.1118), 0), ('320', np.float64(0.1093), 0), ('494', np.float64(0.1035), 0), ('359', np.float64(0.0961), 0), ('349', np.float64(0.0961), 0), ('1146', np.float64(0.0943), 0)]",0.0,0.0,0.0,0.01252263526353462
116,Vetorial,1,0,"[('605', np.float64(0.3383), 3), ('1038', np.float64(0.3344), 0), ('48', np.float64(0.3291), 0), ('384', np.float64(0.3068), 0), ('522', np.float64(0.2685), 0), ('1303', np.float64(0.2545), 0), ('1106', np.float64(0.2387), 0), ('1218', np.float64(0.2278), 0), ('423', np.float64(0.2067), 0), ('1308', np.float64(0.2065), 0)]",0.1,0.2,0.13333333333333333,0.21456576843390165
117,Vetorial,1,0,"[('229', np.float64(0.3008), 0), ('230', np.float64(0.2601), 0), ('782', np.float64(0.2171), 0), ('924', np.float64(0.2164), 0), ('60', np.float64(0.2085), 0), ('282', np.float64(0.1846), 0), ('1304', np.float64(0.1587), 0), ('1285', np.float64(0.158), 0), ('927', np.float64(0.1453), 0), ('433', np.float64(0.1421), 0)]",0.0,0.0,0.0,0.030341880341880345
118,Vetorial,1,0,"[('545', np.float64(0.3418), 0), ('803', np.float64(0.3257), 0), ('923', np.float64(0.2617), 2), ('1239', np.float64(0.2544), 0), ('1243', np.float64(0.2508), 0), ('1062', np.float64(0.2454), 0), ('1112', np.float64(0.2089), 0), ('360', np.float64(0.2063), 0), ('1380', np.float64(0.2057), 0), ('701', np.float64(0.1979), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.15590756827343438
119,Vetorial,1,0,"[('926', np.float64(0.2614), 4), ('928', np.float64(0.2215), 0), ('1132', np.float64(0.1898), 0), ('827', np.float64(0.1803), 0), ('1116', np.float64(0.1757), 0), ('533', np.float64(0.1721), 0), ('763', np.float64(0.1614), 0), ('1034', np.float64(0.1562), 0), ('744', np.float64(0.1534), 0), ('897', np.float64(0.1524), -1)]",0.1,1.0,0.18181818181818182,1.0
120,Vetorial,1,0,"[('887', np.float64(0.4151), 2), ('769', np.float64(0.3483), -1), ('1146', np.float64(0.3169), 2), ('897', np.float64(0.2813), 0), ('885', np.float64(0.2808), 3), ('741', np.float64(0.2756), 0), ('739', np.float64(0.2601), 0), ('888', np.float64(0.229), 3), ('31', np.float64(0.223), 0), ('886', np.float64(0.2221), 3)]",0.5,0.5555555555555556,0.5263157894736842,0.48975233703494564
121,Vetorial,1,0,"[('1146', np.float64(0.363), 2), ('887', np.float64(0.3413), 1), ('888', np.float64(0.284), 1), ('31', np.float64(0.2554), 0), ('885', np.float64(0.2481), 1), ('769', np.float64(0.2416), -1), ('739', np.float64(0.2317), 0), ('1178', np.float64(0.2294), 0), ('741', np.float64(0.216), 0), ('957', np.float64(0.2127), 0)]",0.4,0.5714285714285714,0.47058823529411764,0.6504551978236189
122,Vetorial,1,0,"[('898', np.float64(0.3492), -1), ('1070', np.float64(0.3422), 0), ('930', np.float64(0.2162), 0), ('938', np.float64(0.2127), 2), ('934', np.float64(0.2042), 4), ('1068', np.float64(0.195), 0), ('935', np.float64(0.1937), 4), ('931', np.float64(0.192), 4), ('743', np.float64(0.1919), 0), ('633', np.float64(0.1615), 0)]",0.4,0.4444444444444444,0.4210526315789474,0.25600453104988424
123,Vetorial,1,0,"[('1221', np.float64(0.2001), 0), ('389', np.float64(0.1798), 0), ('775', np.float64(0.1784), 0), ('34', np.float64(0.1737), 0), ('1222', np.float64(0.1642), 0), ('537', np.float64(0.1607), 0), ('376', np.float64(0.1594), 0), ('305', np.float64(0.1571), 0), ('227', np.float64(0.1466), 0), ('310', np.float64(0.1445), 0)]",0.0,0.0,0.0,0.08712121212121213
124,Vetorial,1,0,"[('941', np.float64(0.4538), -1), ('898', np.float64(0.2311), 0), ('1070', np.float64(0.2265), 0), ('442', np.float64(0.1688), 0), ('625', np.float64(0.1607), 0), ('934', np.float64(0.156), 0), ('938', np.float64(0.1556), 0), ('516', np.float64(0.1533), 0), ('389', np.float64(0.1532), 0), ('930', np.float64(0.1532), 0)]",0.0,0.0,0.0,0.005032267342585292
125,Vetorial,1,0,"[('610', np.float64(0.298), 0), ('997', np.float64(0.2668), 2), ('993', np.float64(0.2626), 0), ('1195', np.float64(0.2615), 0), ('695', np.float64(0.2509), 0), ('176', np.float64(0.2215), 3), ('1352', np.float64(0.2123), 0), ('1349', np.float64(0.2098), 0), ('991', np.float64(0.2043), 0), ('245', np.float64(0.2033), 0)]",0.2,0.11764705882352941,0.14814814814814817,0.23553928015611186
126,Vetorial,1,0,"[('1326', np.float64(0.2916), 2), ('1095', np.float64(0.2874), 0), ('974', np.float64(0.2831), 2), ('397', np.float64(0.2299), 0), ('1288', np.float64(0.2145), 0), ('1265', np.float64(0.2063), 0), ('628', np.float64(0.1973), 0), ('773', np.float64(0.1944), 0), ('338', np.float64(0.1756), 0), ('308', np.float64(0.1717), 0)]",0.2,0.25,0.22222222222222224,0.2235913399985682
127,Vetorial,1,0,"[('5', np.float64(0.2778), 0), ('981', np.float64(0.2469), 3), ('6', np.float64(0.2397), 0), ('1073', np.float64(0.1845), 0), ('585', np.float64(0.1785), 0), ('1207', np.float64(0.1782), 0), ('399', np.float64(0.1739), 0), ('944', np.float64(0.1645), -1), ('869', np.float64(0.1618), 0), ('1317', np.float64(0.1497), 0)]",0.1,0.2,0.13333333333333333,0.14183874943873248
128,Vetorial,1,0,"[('945', np.float64(0.4628), -1), ('1063', np.float64(0.2548), 0), ('745', np.float64(0.1844), 0), ('111', np.float64(0.1707), 0), ('988', np.float64(0.1645), 0), ('92', np.float64(0.1555), 0), ('429', np.float64(0.1499), 0), ('248', np.float64(0.1357), 0), ('12', np.float64(0.1252), 0), ('648', np.float64(0.1246), 0)]",0.0,0.0,0.0,0.02419816723940435
129,Vetorial,1,0,"[('945', np.float64(0.346), -1), ('988', np.float64(0.3028), 3), ('987', np.float64(0.265), 2), ('1281', np.float64(0.2146), 0), ('527', np.float64(0.1962), 0), ('989', np.float64(0.1544), 3), ('148', np.float64(0.1544), 0), ('507', np.float64(0.1479), 0), ('700', np.float64(0.1413), 0), ('1220', np.float64(0.1404), 0)]",0.3,0.42857142857142855,0.3529411764705882,0.284904035704951
130,Vetorial,1,0,"[('859', np.float64(0.4032), 3), ('1008', np.float64(0.3151), 3), ('766', np.float64(0.2997), 2), ('856', np.float64(0.2956), 0), ('948', np.float64(0.2779), -1), ('391', np.float64(0.2418), 0), ('864', np.float64(0.227), 0), ('857', np.float64(0.2136), 0), ('5', np.float64(0.2134), 0), ('729', np.float64(0.2092), 0)]",0.3,0.6,0.4,0.6634432234432234
131,Vetorial,1,0,"[('950', np.float64(0.3752), -1), ('1021', np.float64(0.3723), 0), ('1026', np.float64(0.2516), 0), ('1014', np.float64(0.2493), 2), ('1023', np.float64(0.2474), 0), ('952', np.float64(0.2425), 0), ('1029', np.float64(0.2214), 0), ('1017', np.float64(0.2061), 3), ('1020', np.float64(0.1855), 2), ('951', np.float64(0.1846), 0)]",0.3,0.375,0.33333333333333326,0.24374776768929995
132,Vetorial,1,0,"[('1026', np.float64(0.4696), 3), ('1013', np.float64(0.4478), 3), ('1015', np.float64(0.4149), 3), ('1021', np.float64(0.4073), 0), ('1023', np.float64(0.4001), 3), ('1020', np.float64(0.3876), 4), ('1014', np.float64(0.3655), 1), ('1028', np.float64(0.3638), 0), ('951', np.float64(0.3309), 3), ('1017', np.float64(0.3229), 3)]",0.8,0.5333333333333333,0.64,0.6900240036089341
133,Vetorial,1,0,"[('1026', np.float64(0.478), 0), ('1013', np.float64(0.4558), 0), ('1015', np.float64(0.4223), 0), ('1023', np.float64(0.4072), 0), ('1020', np.float64(0.3945), 1), ('1028', np.float64(0.3811), 0), ('1014', np.float64(0.372), 0), ('951', np.float64(0.3599), 0), ('1021', np.float64(0.3426), 0), ('871', np.float64(0.3246), 0)]",0.1,0.14285714285714285,0.11764705882352941,0.15617723046952806
134,Vetorial,1,0,"[('951', np.float64(0.2708), -1), ('1015', np.float64(0.251), 0), ('1013', np.float64(0.2485), 0), ('1026', np.float64(0.2433), 0), ('1014', np.float64(0.2322), 0), ('1012', np.float64(0.2299), 0), ('1028', np.float64(0.2208), 3), ('1023', np.float64(0.2182), 0), ('866', np.float64(0.2177), 0), ('1020', np.float64(0.2168), 0)]",0.1,0.5,0.16666666666666669,0.12406015037593984
135,Vetorial,1,0,"[('1026', np.float64(0.6238), 4), ('1013', np.float64(0.5359), 0), ('1029', np.float64(0.5071), 0), ('1020', np.float64(0.4969), 0), ('951', np.float64(0.4924), -1), ('1023', np.float64(0.4727), 4), ('1014', np.float64(0.4605), 0), ('1015', np.float64(0.4404), 0), ('1017', np.float64(0.4326), 4), ('1021', np.float64(0.424), 0)]",0.3,0.375,0.33333333333333326,0.39801295518207275
136,Vetorial,1,0,"[('951', np.float64(0.3628), -1), ('1026', np.float64(0.3397), 0), ('1013', np.float64(0.33), 0), ('1021', np.float64(0.3154), 1), ('1033', np.float64(0.3115), 0), ('1015', np.float64(0.3001), 0), ('1020', np.float64(0.2936), 0), ('1023', np.float64(0.2894), 0), ('1014', np.float64(0.276), 0), ('1125', np.float64(0.2757), 0)]",0.1,0.3333333333333333,0.15384615384615383,0.12635135135135137
137,Vetorial,1,0,"[('952', np.float64(0.4778), -1), ('1023', np.float64(0.3895), 0), ('1026', np.float64(0.3627), 0), ('1021', np.float64(0.3299), 3), ('1015', np.float64(0.2461), 0), ('1028', np.float64(0.233), 0), ('1013', np.float64(0.231), 0), ('1020', np.float64(0.2243), 0), ('1024', np.float64(0.2237), 0), ('1034', np.float64(0.2195), 3)]",0.2,0.5,0.28571428571428575,0.2181985294117647
138,Vetorial,1,0,"[('844', np.float64(0.2972), 0), ('953', np.float64(0.2778), -1), ('897', np.float64(0.2767), 0), ('889', np.float64(0.2713), 0), ('841', np.float64(0.2346), 0), ('885', np.float64(0.2339), 0), ('743', np.float64(0.2266), 0), ('854', np.float64(0.2214), 0), ('908', np.float64(0.2184), 0), ('1068', np.float64(0.2111), 0)]",0.0,0.0,0.0,0.026080084299262382
139,Vetorial,1,0,"[('826', np.float64(0.2807), 0), ('844', np.float64(0.2751), 0), ('887', np.float64(0.2627), 0), ('897', np.float64(0.2511), 0), ('953', np.float64(0.2444), -1), ('1038', np.float64(0.2438), 0), ('841', np.float64(0.2064), 0), ('1068', np.float64(0.2061), 0), ('743', np.float64(0.2057), 0), ('908', np.float64(0.1922), 0)]",0.0,0.0,0.0,0.00510592270260509
140,Vetorial,1,0,"[('954', np.float64(0.3712), -1), ('1045', np.float64(0.2577), 0), ('1038', np.float64(0.2188), 1), ('839', np.float64(0.1824), 0), ('955', np.float64(0.1606), 0), ('497', np.float64(0.1602), 0), ('870', np.float64(0.1541), 0), ('887', np.float64(0.143), 0), ('885', np.float64(0.1361), 0), ('720', np.float64(0.1268), 0)]",0.1,0.16666666666666666,0.125,0.09105498822332987
141,Vetorial,1,0,"[('889', np.float64(0.2601), 0), ('743', np.float64(0.2289), 0), ('1043', np.float64(0.2224), 2), ('843', np.float64(0.2137), 0), ('851', np.float64(0.2017), 0), ('1038', np.float64(0.1927), 1), ('885', np.float64(0.1873), 0), ('930', np.float64(0.186), 0), ('1135', np.float64(0.179), 0), ('1214', np.float64(0.1688), 0)]",0.2,0.3333333333333333,0.25,0.17855921405617148
